"CompanyName","year_stock","Close","Volume","Date","CeoName"
"Amazon","2011","192.029999","3760800","2011-08-25","Jeff Bezos"
"Amazon","2011","199.270004","5310700","2011-08-26","Jeff Bezos"
"Amazon","2011","206.529999","4511000","2011-08-29","Jeff Bezos"
"Amazon","2011","210.919998","5915700","2011-08-30","Jeff Bezos"
"Amazon","2011","215.229996","7405000","2011-08-31","Jeff Bezos"
"Amazon","2011","212.539993","5275300","2011-09-01","Jeff Bezos"
"Amazon","2011","210","4232000","2011-09-02","Jeff Bezos"
"Amazon","2011","216.179993","6216200","2011-09-06","Jeff Bezos"
"Amazon","2011","219.899994","5295800","2011-09-07","Jeff Bezos"
"Amazon","2011","217.259995","4397900","2011-09-08","Jeff Bezos"
"Amazon","2011","211.389999","4574300","2011-09-09","Jeff Bezos"
"Amazon","2011","216.559998","5342100","2011-09-12","Jeff Bezos"
"Amazon","2011","219.529999","4835900","2011-09-13","Jeff Bezos"
"Amazon","2011","222.570007","5881700","2011-09-14","Jeff Bezos"
"Amazon","2011","226.779999","5608800","2011-09-15","Jeff Bezos"
"Amazon","2011","239.300003","11753000","2011-09-16","Jeff Bezos"
"Amazon","2011","241.690002","8223300","2011-09-19","Jeff Bezos"
"Amazon","2011","233.25","7385500","2011-09-20","Jeff Bezos"
"Amazon","2011","231.869995","5881500","2011-09-21","Jeff Bezos"
"Amazon","2011","223.229996","8254600","2011-09-22","Jeff Bezos"
"Amazon","2011","223.610001","6468100","2011-09-23","Jeff Bezos"
"Amazon","2011","229.850006","5794100","2011-09-26","Jeff Bezos"
"Amazon","2011","224.210007","7837500","2011-09-27","Jeff Bezos"
"Amazon","2011","229.710007","14436900","2011-09-28","Jeff Bezos"
"Amazon","2011","222.440002","9378500","2011-09-29","Jeff Bezos"
"Amazon","2011","216.229996","6550300","2011-09-30","Jeff Bezos"
"Amazon","2011","211.979996","6624400","2011-10-03","Jeff Bezos"
"Amazon","2011","212.5","8711600","2011-10-04","Jeff Bezos"
"Amazon","2011","219.5","6508200","2011-10-05","Jeff Bezos"
"Amazon","2011","221.509995","6849300","2011-10-06","Jeff Bezos"
"Amazon","2011","224.740005","6784300","2011-10-07","Jeff Bezos"
"Amazon","2011","231.320007","5143100","2011-10-10","Jeff Bezos"
"Amazon","2011","235.479996","5003700","2011-10-11","Jeff Bezos"
"Amazon","2011","236.809998","6510800","2011-10-12","Jeff Bezos"
"Amazon","2011","236.149994","4833500","2011-10-13","Jeff Bezos"
"Amazon","2011","246.710007","5923700","2011-10-14","Jeff Bezos"
"Amazon","2011","242.330002","4779000","2011-10-17","Jeff Bezos"
"Amazon","2011","243.880005","4609700","2011-10-18","Jeff Bezos"
"Amazon","2011","231.529999","6715100","2011-10-19","Jeff Bezos"
"Amazon","2011","233.610001","4524900","2011-10-20","Jeff Bezos"
"Amazon","2011","234.779999","4572500","2011-10-21","Jeff Bezos"
"Amazon","2011","237.610001","4975800","2011-10-24","Jeff Bezos"
"Amazon","2011","227.149994","14012600","2011-10-25","Jeff Bezos"
"Amazon","2011","198.399994","24134200","2011-10-26","Jeff Bezos"
"Amazon","2011","206.779999","10774300","2011-10-27","Jeff Bezos"
"Amazon","2011","217.320007","9880400","2011-10-28","Jeff Bezos"
"Amazon","2011","213.509995","7343300","2011-10-31","Jeff Bezos"
"Amazon","2011","212.100006","8511800","2011-11-01","Jeff Bezos"
"Amazon","2011","215.619995","6122000","2011-11-02","Jeff Bezos"
"Amazon","2011","218.289993","5315000","2011-11-03","Jeff Bezos"
"Amazon","2011","216.479996","4065800","2011-11-04","Jeff Bezos"
"Amazon","2011","217","3860000","2011-11-07","Jeff Bezos"
"Amazon","2011","217.990005","3914500","2011-11-08","Jeff Bezos"
"Amazon","2011","211.220001","4680600","2011-11-09","Jeff Bezos"
"Amazon","2011","210.789993","5044600","2011-11-10","Jeff Bezos"
"Amazon","2011","217.389999","5163100","2011-11-11","Jeff Bezos"
"Amazon","2011","218.929993","6522200","2011-11-14","Jeff Bezos"
"Amazon","2011","217.830002","5739000","2011-11-15","Jeff Bezos"
"Amazon","2011","211.990005","5509400","2011-11-16","Jeff Bezos"
"Amazon","2011","204.520004","7983100","2011-11-17","Jeff Bezos"
"Amazon","2011","197.139999","8437500","2011-11-18","Jeff Bezos"
"Amazon","2011","189.25","11321200","2011-11-21","Jeff Bezos"
"Amazon","2011","192.339996","9915600","2011-11-22","Jeff Bezos"
"Amazon","2011","188.990005","8011300","2011-11-23","Jeff Bezos"
"Amazon","2011","182.399994","4972000","2011-11-25","Jeff Bezos"
"Amazon","2011","194.149994","7207300","2011-11-28","Jeff Bezos"
"Amazon","2011","188.389999","6575100","2011-11-29","Jeff Bezos"
"Amazon","2011","192.289993","7717000","2011-11-30","Jeff Bezos"
"Amazon","2011","197.130005","7327700","2011-12-01","Jeff Bezos"
"Amazon","2011","196.029999","7526200","2011-12-02","Jeff Bezos"
"Amazon","2011","196.240005","5922100","2011-12-05","Jeff Bezos"
"Amazon","2011","191.990005","5202000","2011-12-06","Jeff Bezos"
"Amazon","2011","195.320007","6427300","2011-12-07","Jeff Bezos"
"Amazon","2011","190.479996","4361100","2011-12-08","Jeff Bezos"
"Amazon","2011","193.029999","5158800","2011-12-09","Jeff Bezos"
"Amazon","2011","189.520004","4343200","2011-12-12","Jeff Bezos"
"Amazon","2011","180.509995","9297300","2011-12-13","Jeff Bezos"
"Amazon","2011","180.210007","11614200","2011-12-14","Jeff Bezos"
"Amazon","2011","181.259995","7259900","2011-12-15","Jeff Bezos"
"Amazon","2011","181.259995","6664100","2011-12-16","Jeff Bezos"
"Amazon","2011","179.330002","4533600","2011-12-19","Jeff Bezos"
"Amazon","2011","182.520004","4600100","2011-12-20","Jeff Bezos"
"Amazon","2011","174.350006","8066700","2011-12-21","Jeff Bezos"
"Amazon","2011","179.029999","4694900","2011-12-22","Jeff Bezos"
"Amazon","2011","177.279999","3496500","2011-12-23","Jeff Bezos"
"Amazon","2011","176.270004","2950900","2011-12-27","Jeff Bezos"
"Amazon","2011","173.889999","3659500","2011-12-28","Jeff Bezos"
"Amazon","2011","173.860001","8209300","2011-12-29","Jeff Bezos"
"Amazon","2011","173.100006","4279800","2011-12-30","Jeff Bezos"
"Amazon","2012","179.029999","5110800","2012-01-03","Jeff Bezos"
"Amazon","2012","177.509995","4205200","2012-01-04","Jeff Bezos"
"Amazon","2012","177.610001","3809100","2012-01-05","Jeff Bezos"
"Amazon","2012","182.610001","7008400","2012-01-06","Jeff Bezos"
"Amazon","2012","178.559998","5056900","2012-01-09","Jeff Bezos"
"Amazon","2012","179.339996","3985800","2012-01-10","Jeff Bezos"
"Amazon","2012","178.899994","3102700","2012-01-11","Jeff Bezos"
"Amazon","2012","175.929993","5385800","2012-01-12","Jeff Bezos"
"Amazon","2012","178.419998","4753500","2012-01-13","Jeff Bezos"
"Amazon","2012","181.660004","5644500","2012-01-17","Jeff Bezos"
"Amazon","2012","189.440002","7473500","2012-01-18","Jeff Bezos"
"Amazon","2012","194.449997","7096000","2012-01-19","Jeff Bezos"
"Amazon","2012","190.929993","5610300","2012-01-20","Jeff Bezos"
"Amazon","2012","186.089996","4585300","2012-01-23","Jeff Bezos"
"Amazon","2012","187","4673800","2012-01-24","Jeff Bezos"
"Amazon","2012","187.800003","4306400","2012-01-25","Jeff Bezos"
"Amazon","2012","193.320007","5873600","2012-01-26","Jeff Bezos"
"Amazon","2012","195.369995","4659000","2012-01-27","Jeff Bezos"
"Amazon","2012","192.149994","5424100","2012-01-30","Jeff Bezos"
"Amazon","2012","194.440002","12772200","2012-01-31","Jeff Bezos"
"Amazon","2012","179.460007","21336600","2012-02-01","Jeff Bezos"
"Amazon","2012","181.720001","8736300","2012-02-02","Jeff Bezos"
"Amazon","2012","187.679993","8120500","2012-02-03","Jeff Bezos"
"Amazon","2012","183.139999","5310000","2012-02-06","Jeff Bezos"
"Amazon","2012","184.190002","5103900","2012-02-07","Jeff Bezos"
"Amazon","2012","185.479996","5476600","2012-02-08","Jeff Bezos"
"Amazon","2012","184.979996","7189200","2012-02-09","Jeff Bezos"
"Amazon","2012","185.539993","5797100","2012-02-10","Jeff Bezos"
"Amazon","2012","191.589996","6071400","2012-02-13","Jeff Bezos"
"Amazon","2012","191.300003","9527100","2012-02-14","Jeff Bezos"
"Amazon","2012","184.470001","7794400","2012-02-15","Jeff Bezos"
"Amazon","2012","179.929993","12563800","2012-02-16","Jeff Bezos"
"Amazon","2012","182.5","7418100","2012-02-17","Jeff Bezos"
"Amazon","2012","182.259995","6756500","2012-02-21","Jeff Bezos"
"Amazon","2012","180.580002","5785400","2012-02-22","Jeff Bezos"
"Amazon","2012","178.889999","5153800","2012-02-23","Jeff Bezos"
"Amazon","2012","179.130005","3668700","2012-02-24","Jeff Bezos"
"Amazon","2012","178.529999","3706200","2012-02-27","Jeff Bezos"
"Amazon","2012","183.800003","5764500","2012-02-28","Jeff Bezos"
"Amazon","2012","179.690002","5300300","2012-02-29","Jeff Bezos"
"Amazon","2012","180.039993","4936000","2012-03-01","Jeff Bezos"
"Amazon","2012","179.300003","3657800","2012-03-02","Jeff Bezos"
"Amazon","2012","180.259995","4682700","2012-03-05","Jeff Bezos"
"Amazon","2012","181.089996","5612200","2012-03-06","Jeff Bezos"
"Amazon","2012","183.770004","4951500","2012-03-07","Jeff Bezos"
"Amazon","2012","187.639999","4221500","2012-03-08","Jeff Bezos"
"Amazon","2012","184.320007","4510600","2012-03-09","Jeff Bezos"
"Amazon","2012","183.389999","2587600","2012-03-12","Jeff Bezos"
"Amazon","2012","184.589996","4405800","2012-03-13","Jeff Bezos"
"Amazon","2012","182.259995","3699700","2012-03-14","Jeff Bezos"
"Amazon","2012","184.429993","4160100","2012-03-15","Jeff Bezos"
"Amazon","2012","185.050003","4934000","2012-03-16","Jeff Bezos"
"Amazon","2012","185.520004","3903400","2012-03-19","Jeff Bezos"
"Amazon","2012","192.330002","9165400","2012-03-20","Jeff Bezos"
"Amazon","2012","191.729996","4214400","2012-03-21","Jeff Bezos"
"Amazon","2012","192.399994","3739600","2012-03-22","Jeff Bezos"
"Amazon","2012","195.039993","5984000","2012-03-23","Jeff Bezos"
"Amazon","2012","202.869995","7613700","2012-03-26","Jeff Bezos"
"Amazon","2012","205.440002","9600800","2012-03-27","Jeff Bezos"
"Amazon","2012","201.160004","6245000","2012-03-28","Jeff Bezos"
"Amazon","2012","204.610001","5711200","2012-03-29","Jeff Bezos"
"Amazon","2012","202.509995","4438100","2012-03-30","Jeff Bezos"
"Amazon","2012","198.050003","6430300","2012-04-02","Jeff Bezos"
"Amazon","2012","199.660004","5000700","2012-04-03","Jeff Bezos"
"Amazon","2012","193.990005","5456900","2012-04-04","Jeff Bezos"
"Amazon","2012","194.389999","3217500","2012-04-05","Jeff Bezos"
"Amazon","2012","191.869995","3135900","2012-04-09","Jeff Bezos"
"Amazon","2012","186.979996","4455000","2012-04-10","Jeff Bezos"
"Amazon","2012","187.970001","4337800","2012-04-11","Jeff Bezos"
"Amazon","2012","190.690002","4027900","2012-04-12","Jeff Bezos"
"Amazon","2012","188.460007","3431800","2012-04-13","Jeff Bezos"
"Amazon","2012","185.5","4044300","2012-04-16","Jeff Bezos"
"Amazon","2012","188.389999","2829200","2012-04-17","Jeff Bezos"
"Amazon","2012","191.070007","4001900","2012-04-18","Jeff Bezos"
"Amazon","2012","191.100006","4002400","2012-04-19","Jeff Bezos"
"Amazon","2012","189.979996","3243600","2012-04-20","Jeff Bezos"
"Amazon","2012","188.240005","3481000","2012-04-23","Jeff Bezos"
"Amazon","2012","190.330002","3376300","2012-04-24","Jeff Bezos"
"Amazon","2012","194.419998","3955100","2012-04-25","Jeff Bezos"
"Amazon","2012","195.990005","10234000","2012-04-26","Jeff Bezos"
"Amazon","2012","226.850006","22116900","2012-04-27","Jeff Bezos"
"Amazon","2012","231.899994","9756900","2012-04-30","Jeff Bezos"
"Amazon","2012","230.039993","6754900","2012-05-01","Jeff Bezos"
"Amazon","2012","230.25","4593400","2012-05-02","Jeff Bezos"
"Amazon","2012","229.449997","4055500","2012-05-03","Jeff Bezos"
"Amazon","2012","223.990005","4585200","2012-05-04","Jeff Bezos"
"Amazon","2012","225.160004","3314300","2012-05-07","Jeff Bezos"
"Amazon","2012","223.899994","4522400","2012-05-08","Jeff Bezos"
"Amazon","2012","222.979996","3712000","2012-05-09","Jeff Bezos"
"Amazon","2012","226.690002","4648400","2012-05-10","Jeff Bezos"
"Amazon","2012","227.679993","4193600","2012-05-11","Jeff Bezos"
"Amazon","2012","222.929993","3096600","2012-05-14","Jeff Bezos"
"Amazon","2012","224.389999","5713700","2012-05-15","Jeff Bezos"
"Amazon","2012","224.059998","5261800","2012-05-16","Jeff Bezos"
"Amazon","2012","218.360001","4505500","2012-05-17","Jeff Bezos"
"Amazon","2012","213.850006","5231700","2012-05-18","Jeff Bezos"
"Amazon","2012","218.110001","3579800","2012-05-21","Jeff Bezos"
"Amazon","2012","215.330002","3733100","2012-05-22","Jeff Bezos"
"Amazon","2012","217.279999","4243800","2012-05-23","Jeff Bezos"
"Amazon","2012","215.240005","3141100","2012-05-24","Jeff Bezos"
"Amazon","2012","212.889999","2171400","2012-05-25","Jeff Bezos"
"Amazon","2012","214.75","2693900","2012-05-29","Jeff Bezos"
"Amazon","2012","209.229996","4078200","2012-05-30","Jeff Bezos"
"Amazon","2012","212.910004","4944000","2012-05-31","Jeff Bezos"
"Amazon","2012","208.220001","3951500","2012-06-01","Jeff Bezos"
"Amazon","2012","214.570007","4299600","2012-06-04","Jeff Bezos"
"Amazon","2012","213.210007","3543900","2012-06-05","Jeff Bezos"
"Amazon","2012","217.639999","2710100","2012-06-06","Jeff Bezos"
"Amazon","2012","218.800003","3503900","2012-06-07","Jeff Bezos"
"Amazon","2012","218.479996","2877000","2012-06-08","Jeff Bezos"
"Amazon","2012","216.5","3749100","2012-06-11","Jeff Bezos"
"Amazon","2012","216.419998","2833300","2012-06-12","Jeff Bezos"
"Amazon","2012","214.729996","2325200","2012-06-13","Jeff Bezos"
"Amazon","2012","214.449997","3060900","2012-06-14","Jeff Bezos"
"Amazon","2012","218.350006","3785200","2012-06-15","Jeff Bezos"
"Amazon","2012","222.660004","3369600","2012-06-18","Jeff Bezos"
"Amazon","2012","224.029999","2716600","2012-06-19","Jeff Bezos"
"Amazon","2012","223.020004","2444400","2012-06-20","Jeff Bezos"
"Amazon","2012","220.570007","2843000","2012-06-21","Jeff Bezos"
"Amazon","2012","222.160004","2187500","2012-06-22","Jeff Bezos"
"Amazon","2012","220.070007","2382300","2012-06-25","Jeff Bezos"
"Amazon","2012","225.610001","3754100","2012-06-26","Jeff Bezos"
"Amazon","2012","225.619995","2799200","2012-06-27","Jeff Bezos"
"Amazon","2012","221.309998","2994800","2012-06-28","Jeff Bezos"
"Amazon","2012","228.350006","3614400","2012-06-29","Jeff Bezos"
"Amazon","2012","229.320007","2330700","2012-07-02","Jeff Bezos"
"Amazon","2012","229.529999","1331700","2012-07-03","Jeff Bezos"
"Amazon","2012","227.059998","2682300","2012-07-05","Jeff Bezos"
"Amazon","2012","225.050003","3203200","2012-07-06","Jeff Bezos"
"Amazon","2012","225.050003","1922000","2012-07-09","Jeff Bezos"
"Amazon","2012","219.5","2982100","2012-07-10","Jeff Bezos"
"Amazon","2012","218.369995","2734700","2012-07-11","Jeff Bezos"
"Amazon","2012","215.360001","2616200","2012-07-12","Jeff Bezos"
"Amazon","2012","218.389999","2221900","2012-07-13","Jeff Bezos"
"Amazon","2012","216.009995","2004200","2012-07-16","Jeff Bezos"
"Amazon","2012","216.929993","1987000","2012-07-17","Jeff Bezos"
"Amazon","2012","217.470001","2093000","2012-07-18","Jeff Bezos"
"Amazon","2012","226.169998","5449400","2012-07-19","Jeff Bezos"
"Amazon","2012","228.289993","4170000","2012-07-20","Jeff Bezos"
"Amazon","2012","226.009995","5515100","2012-07-23","Jeff Bezos"
"Amazon","2012","223.039993","5008700","2012-07-24","Jeff Bezos"
"Amazon","2012","217.050003","3646700","2012-07-25","Jeff Bezos"
"Amazon","2012","220.009995","6937400","2012-07-26","Jeff Bezos"
"Amazon","2012","237.320007","11313900","2012-07-27","Jeff Bezos"
"Amazon","2012","236.089996","3736400","2012-07-30","Jeff Bezos"
"Amazon","2012","233.300003","3453600","2012-07-31","Jeff Bezos"
"Amazon","2012","232.089996","2543800","2012-08-01","Jeff Bezos"
"Amazon","2012","230.809998","3048100","2012-08-02","Jeff Bezos"
"Amazon","2012","234.970001","2825300","2012-08-03","Jeff Bezos"
"Amazon","2012","233.990005","1843700","2012-08-06","Jeff Bezos"
"Amazon","2012","236.559998","2058300","2012-08-07","Jeff Bezos"
"Amazon","2012","234.380005","1534300","2012-08-08","Jeff Bezos"
"Amazon","2012","234.059998","1548100","2012-08-09","Jeff Bezos"
"Amazon","2012","232.75","1852500","2012-08-10","Jeff Bezos"
"Amazon","2012","232.440002","1997300","2012-08-13","Jeff Bezos"
"Amazon","2012","233.190002","2751000","2012-08-14","Jeff Bezos"
"Amazon","2012","237.419998","3264700","2012-08-15","Jeff Bezos"
"Amazon","2012","241.550003","4312100","2012-08-16","Jeff Bezos"
"Amazon","2012","241.169998","3085800","2012-08-17","Jeff Bezos"
"Amazon","2012","240.350006","1889900","2012-08-20","Jeff Bezos"
"Amazon","2012","239.449997","2571500","2012-08-21","Jeff Bezos"
"Amazon","2012","243.100006","2473700","2012-08-22","Jeff Bezos"
"Amazon","2012","241.199997","2453900","2012-08-23","Jeff Bezos"
"Amazon","2012","245.740005","3698800","2012-08-24","Jeff Bezos"
"Amazon","2012","243.919998","2929700","2012-08-27","Jeff Bezos"
"Amazon","2012","246.110001","2742300","2012-08-28","Jeff Bezos"
"Amazon","2012","247.119995","1772600","2012-08-29","Jeff Bezos"
"Amazon","2012","246.220001","3647500","2012-08-30","Jeff Bezos"
"Amazon","2012","248.270004","3347500","2012-08-31","Jeff Bezos"
"Amazon","2012","247.880005","3950800","2012-09-04","Jeff Bezos"
"Amazon","2012","246.220001","2652600","2012-09-05","Jeff Bezos"
"Amazon","2012","251.380005","5361400","2012-09-06","Jeff Bezos"
"Amazon","2012","259.140015","5029500","2012-09-07","Jeff Bezos"
"Amazon","2012","257.089996","2567200","2012-09-10","Jeff Bezos"
"Amazon","2012","255.669998","2524800","2012-09-11","Jeff Bezos"
"Amazon","2012","255.630005","2273200","2012-09-12","Jeff Bezos"
"Amazon","2012","260.23999","3525600","2012-09-13","Jeff Bezos"
"Amazon","2012","261.269989","3666200","2012-09-14","Jeff Bezos"
"Amazon","2012","258","2306300","2012-09-17","Jeff Bezos"
"Amazon","2012","258.75","2215000","2012-09-18","Jeff Bezos"
"Amazon","2012","261.679993","2636800","2012-09-19","Jeff Bezos"
"Amazon","2012","260.809998","2913600","2012-09-20","Jeff Bezos"
"Amazon","2012","257.470001","6059300","2012-09-21","Jeff Bezos"
"Amazon","2012","254.800003","2707900","2012-09-24","Jeff Bezos"
"Amazon","2012","252.460007","4405800","2012-09-25","Jeff Bezos"
"Amazon","2012","249.669998","2920500","2012-09-26","Jeff Bezos"
"Amazon","2012","256.589996","3397400","2012-09-27","Jeff Bezos"
"Amazon","2012","254.320007","2456600","2012-09-28","Jeff Bezos"
"Amazon","2012","252.009995","2581200","2012-10-01","Jeff Bezos"
"Amazon","2012","250.600006","2195800","2012-10-02","Jeff Bezos"
"Amazon","2012","255.919998","2745600","2012-10-03","Jeff Bezos"
"Amazon","2012","260.470001","2700400","2012-10-04","Jeff Bezos"
"Amazon","2012","258.51001","2806500","2012-10-05","Jeff Bezos"
"Amazon","2012","259.059998","1762300","2012-10-08","Jeff Bezos"
"Amazon","2012","250.960007","3494800","2012-10-09","Jeff Bezos"
"Amazon","2012","244.990005","3948300","2012-10-10","Jeff Bezos"
"Amazon","2012","244.220001","3447300","2012-10-11","Jeff Bezos"
"Amazon","2012","242.360001","2203200","2012-10-12","Jeff Bezos"
"Amazon","2012","244.179993","2959800","2012-10-15","Jeff Bezos"
"Amazon","2012","243.940002","2204100","2012-10-16","Jeff Bezos"
"Amazon","2012","247.490005","3302700","2012-10-17","Jeff Bezos"
"Amazon","2012","244.850006","5305300","2012-10-18","Jeff Bezos"
"Amazon","2012","240","4395300","2012-10-19","Jeff Bezos"
"Amazon","2012","233.779999","4500000","2012-10-22","Jeff Bezos"
"Amazon","2012","234.309998","4430800","2012-10-23","Jeff Bezos"
"Amazon","2012","228.490005","3678700","2012-10-24","Jeff Bezos"
"Amazon","2012","222.919998","6741300","2012-10-25","Jeff Bezos"
"Amazon","2012","238.240005","11367500","2012-10-26","Jeff Bezos"
"Amazon","2012","232.889999","4797600","2012-10-31","Jeff Bezos"
"Amazon","2012","232.139999","3905100","2012-11-01","Jeff Bezos"
"Amazon","2012","232.419998","3374700","2012-11-02","Jeff Bezos"
"Amazon","2012","234.330002","1846100","2012-11-05","Jeff Bezos"
"Amazon","2012","237.559998","2661300","2012-11-06","Jeff Bezos"
"Amazon","2012","232.059998","3624200","2012-11-07","Jeff Bezos"
"Amazon","2012","227.350006","2982400","2012-11-08","Jeff Bezos"
"Amazon","2012","226.309998","3092500","2012-11-09","Jeff Bezos"
"Amazon","2012","226.470001","2128800","2012-11-12","Jeff Bezos"
"Amazon","2012","226.600006","2629800","2012-11-13","Jeff Bezos"
"Amazon","2012","222.949997","3034100","2012-11-14","Jeff Bezos"
"Amazon","2012","220.600006","3404700","2012-11-15","Jeff Bezos"
"Amazon","2012","225.229996","4352800","2012-11-16","Jeff Bezos"
"Amazon","2012","229.710007","3591200","2012-11-19","Jeff Bezos"
"Amazon","2012","233.779999","2771700","2012-11-20","Jeff Bezos"
"Amazon","2012","238.029999","2959300","2012-11-21","Jeff Bezos"
"Amazon","2012","239.880005","1776800","2012-11-23","Jeff Bezos"
"Amazon","2012","243.619995","4178300","2012-11-26","Jeff Bezos"
"Amazon","2012","243.399994","3048500","2012-11-27","Jeff Bezos"
"Amazon","2012","247.110001","2743400","2012-11-28","Jeff Bezos"
"Amazon","2012","251.270004","5310500","2012-11-29","Jeff Bezos"
"Amazon","2012","252.050003","3797400","2012-11-30","Jeff Bezos"
"Amazon","2012","250.330002","2990600","2012-12-03","Jeff Bezos"
"Amazon","2012","252.490005","3114700","2012-12-04","Jeff Bezos"
"Amazon","2012","253.960007","2852200","2012-12-05","Jeff Bezos"
"Amazon","2012","253.369995","3557900","2012-12-06","Jeff Bezos"
"Amazon","2012","253.270004","2170300","2012-12-07","Jeff Bezos"
"Amazon","2012","247.770004","3503800","2012-12-10","Jeff Bezos"
"Amazon","2012","250.690002","4185200","2012-12-11","Jeff Bezos"
"Amazon","2012","251.759995","2628100","2012-12-12","Jeff Bezos"
"Amazon","2012","251.25","2460200","2012-12-13","Jeff Bezos"
"Amazon","2012","249.190002","2526900","2012-12-14","Jeff Bezos"
"Amazon","2012","253.860001","2277000","2012-12-17","Jeff Bezos"
"Amazon","2012","260.399994","4961000","2012-12-18","Jeff Bezos"
"Amazon","2012","257.98999","2300000","2012-12-19","Jeff Bezos"
"Amazon","2012","261.5","2584600","2012-12-20","Jeff Bezos"
"Amazon","2012","256.920013","4704600","2012-12-21","Jeff Bezos"
"Amazon","2012","258.619995","984400","2012-12-24","Jeff Bezos"
"Amazon","2012","248.630005","4152700","2012-12-26","Jeff Bezos"
"Amazon","2012","248.309998","3639300","2012-12-27","Jeff Bezos"
"Amazon","2012","245.179993","1858700","2012-12-28","Jeff Bezos"
"Amazon","2012","250.869995","3419000","2012-12-31","Jeff Bezos"
"Amazon","2013","257.309998","3271000","2013-01-02","Jeff Bezos"
"Amazon","2013","258.480011","2750900","2013-01-03","Jeff Bezos"
"Amazon","2013","259.149994","1874200","2013-01-04","Jeff Bezos"
"Amazon","2013","268.459991","4910000","2013-01-07","Jeff Bezos"
"Amazon","2013","266.380005","3010700","2013-01-08","Jeff Bezos"
"Amazon","2013","266.350006","2265600","2013-01-09","Jeff Bezos"
"Amazon","2013","265.339996","2863400","2013-01-10","Jeff Bezos"
"Amazon","2013","267.940002","2413300","2013-01-11","Jeff Bezos"
"Amazon","2013","272.730011","4275000","2013-01-14","Jeff Bezos"
"Amazon","2013","271.899994","2326900","2013-01-15","Jeff Bezos"
"Amazon","2013","268.929993","2065600","2013-01-16","Jeff Bezos"
"Amazon","2013","270.480011","1884600","2013-01-17","Jeff Bezos"
"Amazon","2013","272.119995","2942000","2013-01-18","Jeff Bezos"
"Amazon","2013","270.190002","2137700","2013-01-22","Jeff Bezos"
"Amazon","2013","268.109985","2508900","2013-01-23","Jeff Bezos"
"Amazon","2013","273.459991","3417000","2013-01-24","Jeff Bezos"
"Amazon","2013","283.98999","4968100","2013-01-25","Jeff Bezos"
"Amazon","2013","276.040009","4321400","2013-01-28","Jeff Bezos"
"Amazon","2013","260.350006","10172600","2013-01-29","Jeff Bezos"
"Amazon","2013","272.76001","13075400","2013-01-30","Jeff Bezos"
"Amazon","2013","265.5","6772100","2013-01-31","Jeff Bezos"
"Amazon","2013","265","6115000","2013-02-01","Jeff Bezos"
"Amazon","2013","259.980011","3723600","2013-02-04","Jeff Bezos"
"Amazon","2013","266.890015","4012900","2013-02-05","Jeff Bezos"
"Amazon","2013","262.220001","2770400","2013-02-06","Jeff Bezos"
"Amazon","2013","260.230011","3975700","2013-02-07","Jeff Bezos"
"Amazon","2013","261.950012","3879200","2013-02-08","Jeff Bezos"
"Amazon","2013","257.209991","3403700","2013-02-11","Jeff Bezos"
"Amazon","2013","258.700012","2943700","2013-02-12","Jeff Bezos"
"Amazon","2013","269.470001","5293000","2013-02-13","Jeff Bezos"
"Amazon","2013","269.23999","3463000","2013-02-14","Jeff Bezos"
"Amazon","2013","265.089996","3979900","2013-02-15","Jeff Bezos"
"Amazon","2013","269.75","2854200","2013-02-19","Jeff Bezos"
"Amazon","2013","266.410004","3528900","2013-02-20","Jeff Bezos"
"Amazon","2013","265.940002","3637400","2013-02-21","Jeff Bezos"
"Amazon","2013","265.420013","3124800","2013-02-22","Jeff Bezos"
"Amazon","2013","259.869995","3032400","2013-02-25","Jeff Bezos"
"Amazon","2013","259.359985","3348600","2013-02-26","Jeff Bezos"
"Amazon","2013","263.25","2908100","2013-02-27","Jeff Bezos"
"Amazon","2013","264.269989","2667200","2013-02-28","Jeff Bezos"
"Amazon","2013","265.73999","2957000","2013-03-01","Jeff Bezos"
"Amazon","2013","273.109985","3453000","2013-03-04","Jeff Bezos"
"Amazon","2013","275.589996","3686200","2013-03-05","Jeff Bezos"
"Amazon","2013","273.790009","2050700","2013-03-06","Jeff Bezos"
"Amazon","2013","273.880005","1939000","2013-03-07","Jeff Bezos"
"Amazon","2013","274.190002","1879800","2013-03-08","Jeff Bezos"
"Amazon","2013","271.23999","1904900","2013-03-11","Jeff Bezos"
"Amazon","2013","274.130005","3246200","2013-03-12","Jeff Bezos"
"Amazon","2013","275.100006","1884200","2013-03-13","Jeff Bezos"
"Amazon","2013","265.73999","5226700","2013-03-14","Jeff Bezos"
"Amazon","2013","261.820007","4865900","2013-03-15","Jeff Bezos"
"Amazon","2013","257.890015","2720200","2013-03-18","Jeff Bezos"
"Amazon","2013","256.410004","3738500","2013-03-19","Jeff Bezos"
"Amazon","2013","257.279999","2738900","2013-03-20","Jeff Bezos"
"Amazon","2013","253.389999","2806400","2013-03-21","Jeff Bezos"
"Amazon","2013","257.75","3124600","2013-03-22","Jeff Bezos"
"Amazon","2013","256.019989","2513900","2013-03-25","Jeff Bezos"
"Amazon","2013","260.309998","2421000","2013-03-26","Jeff Bezos"
"Amazon","2013","265.299988","2874900","2013-03-27","Jeff Bezos"
"Amazon","2013","266.48999","2473700","2013-03-28","Jeff Bezos"
"Amazon","2013","261.609985","2524800","2013-04-01","Jeff Bezos"
